title,company,salary,url,experience,employment,schedule,work_hours
Портфельный менеджер/Портфельный аналитик,А ДЕНЬГИ,Not specified,https://hh.ru/vacancy/117136494,1.0,Полная,5/2,8
Ведущий специалист Отдела разработки и интеграции CRM-систем (Python),Банк Русский Стандарт,From 145000 RUR,https://hh.ru/vacancy/119090105,1.0,Полная,5/2,8
Главный специалист отдела аналитики и автоматизации,Хевел,Not specified,https://hh.ru/vacancy/118584039,3.0,Полная,5/2,8
SQL аналитик-разработчик,ИЦ АЙ-ТЕКО,Up to 250000 RUR,https://hh.ru/vacancy/118747781,3.0,Полная,5/2,8
Middle Data Scientist,Комус,Not specified,https://hh.ru/vacancy/119216199,1.0,Полная,5/2,8
Координатор по развитию маркетингового портфеля/Market Intelligence & Forecasting Executive,ITMS Россия,Not specified,https://hh.ru/vacancy/119315615,1.0,Полная,5/2,8
Продуктовый аналитик / Product analyst,"ЦУМ, ТД",Not specified,https://hh.ru/vacancy/118914658,1.0,Полная,5/2,8
ML Engineer,Excdev,Not specified,https://hh.ru/vacancy/119217356,3.0,Полная,5/2,8
Архитектор программных систем,Mediascope,Not specified,https://hh.ru/vacancy/118813424,6.0,Полная,5/2,8
Full stack (Frontend+backend) разработчик,Финконект,Not specified,https://hh.ru/vacancy/119496659,1.0,Частичная,Свободный,3
Старший разработчик Python/Senior Python Developer (хData),Группа компаний Астра,Not specified,https://hh.ru/vacancy/118083521,3.0,Полная,5/2,8
"Middle Fullstack разработчик PHP (удаленно, офис)",Нексус Консалтинг,160000–220000 RUR,https://hh.ru/vacancy/119084975,3.0,Полная,5/2,8
Начальник отдела защиты инфраструктуры,MerlionTech,Not specified,https://hh.ru/vacancy/119136594,6.0,Полная,5/2,8
Middle PHP Developer,Perfect Panel,From 200000 RUR,https://hh.ru/vacancy/92354865,1.0,Полная,5/2,8
Ведущий инженер-разработчик ПО в области EDA,Альфачип,From 400000 RUR,https://hh.ru/vacancy/119139517,3.0,Полная,5/2,8
Стажер-разработчик бэкенда,Яндекс,Not specified,https://hh.ru/vacancy/119384423,,Частичная,5/2,8
Ассистент / Помощник ИТ-отдела,Макс,Not specified,https://hh.ru/vacancy/118331769,1.0,Полная,5/2,8
Программист встраиваемых систем на основе LINUX (LINUX EMBEDDED),МТЗ ТРАНСМАШ,From 250000 RUR,https://hh.ru/vacancy/119002240,3.0,Полная,5/2,8
Senior Data Engineer,СБЕР,Not specified,https://hh.ru/vacancy/115419227,3.0,Полная,5/2,8
Data Engineer,IBC Real Estate,Not specified,https://hh.ru/vacancy/119108699,1.0,Полная,5/2,8
Middle Data Engeneer,Топассистент,From 4000 EUR,https://hh.ru/vacancy/119480329,1.0,Полная,5/2,8
Middle тестировщик DWH,Компания БКС,Not specified,https://hh.ru/vacancy/119647989,1.0,Полная,5/2,8
PHP Middle+/ Senior разработчик,Премиум Бонус,Not specified,https://hh.ru/vacancy/120025297,3.0,Полная,5/2,8
Разработчик Python,ИЦ АЙ-ТЕКО,Not specified,https://hh.ru/vacancy/118449005,3.0,Полная,5/2,8
"Старший Аналитик данных, Рекомендации",Ozon,Not specified,https://hh.ru/vacancy/118737520,3.0,Полная,5/2,8
Python разработчик (Middle+ / Senior),X5 Tech,Not specified,https://hh.ru/vacancy/119622782,3.0,Полная,5/2,8
DevSecOps-инженер (стажер),АФЛТ-Системс,Not specified,https://hh.ru/vacancy/120044461,,Полная,5/2,8
Аналитик-разработчик BI,ДОМ.РФ,Not specified,https://hh.ru/vacancy/119878933,3.0,Полная,5/2,8
Архитектор решений в области защиты web ресурсов,NGENIX,Not specified,https://hh.ru/vacancy/119476735,6.0,Полная,5/2,8
Администратор OpenSource,Банк ПСБ,Not specified,https://hh.ru/vacancy/107384711,3.0,Полная,5/2,8
Системный инженер,Bell Integrator,Not specified,https://hh.ru/vacancy/119443582,1.0,Полная,5/2,8
Тестировщик,Гудэкс,Not specified,https://hh.ru/vacancy/119425985,3.0,Полная,5/2,8
"Аналитик (стресс-тестирование, оценка рисков)",Центральный банк Российской Федерации (Банк России),Not specified,https://hh.ru/vacancy/119817144,1.0,Полная,5/2,8
Senior Python developer,HR Prime,300000–350000 RUR,https://hh.ru/vacancy/119355544,6.0,Полная,5/2,8
Риск-менеджер направления интегрированных рисков,Федеральная корпорация по развитию малого и среднего предпринимательства (АО Корпорация «МСП»),Not specified,https://hh.ru/vacancy/117432616,1.0,Полная,5/2,8
Руководитель технической поддержки ( e-comm),ПУЛЬС АЙТИМ,Not specified,https://hh.ru/vacancy/119621063,3.0,Полная,5/2,8
Инженер-программист подсистем базовых станций,"Hi, Rockits!",From 100000 RUR,https://hh.ru/vacancy/119088788,1.0,Полная,5/2,89
Аналитик данных (клиентские данные),Росгосстрах,Not specified,https://hh.ru/vacancy/120015414,1.0,Полная,5/2,8
Старший C++ разработчик,Киберпротект,Not specified,https://hh.ru/vacancy/119245561,3.0,Полная,5/2,8
Бизнес-аналитик/ CJE в в службу бизнес - аналитики и планирования,Банк ВТБ (ПАО),Not specified,https://hh.ru/vacancy/119327847,3.0,Полная,5/2,8
Риск-аналитик,РобоФинанс,Not specified,https://hh.ru/vacancy/117630603,3.0,Полная,5/2,8
Бизнес-аналитик,"МАГНИТ, Розничная сеть",Not specified,https://hh.ru/vacancy/119798146,3.0,Полная,5/2,8
Data Analyst / Аналитик данных,Альфа Капитал,Not specified,https://hh.ru/vacancy/117951530,1.0,Полная,5/2,8
Разработчик С++ (middle),Уникальные Волоконные Приборы - Комплексные Системы,From 180000 RUR,https://hh.ru/vacancy/119745920,3.0,Полная,5/2,8
Руководитель группы Рыночные и балансовые риски (процентный риск),Банк ДОМ.РФ,Not specified,https://hh.ru/vacancy/116399968,3.0,Полная,5/2,8
Менеджер продукта ECOM / Менеджер каталога в Маркетплейс,"Fashion Cute LLC, Представительство",From 250000 RUR,https://hh.ru/vacancy/119039747,6.0,Полная,5/2,8
Продакт менеджер,Центр Электронной Коммерции,150000–200000 RUR,https://hh.ru/vacancy/119765602,1.0,Полная,5/2,8
Middle/Senior Python-разработчик (AI-агенты),СБЕР,Not specified,https://hh.ru/vacancy/119351478,3.0,Полная,5/2,8
Руководитель разработки NOC anti-DDoS решений,VK,Not specified,https://hh.ru/vacancy/118960590,6.0,Полная,5/2,8
Red Team engineer,Angara Security,Not specified,https://hh.ru/vacancy/109737197,6.0,Полная,5/2,8
Data scientist (Центр модельных рисков розничного бизнеса),СБЕР,Not specified,https://hh.ru/vacancy/119554870,1.0,Полная,5/2,8
CRM-аналитик,Рестрим Медиа,Not specified,https://hh.ru/vacancy/119402317,1.0,Полная,5/2,8
Репетитор по Информатике (ЕГЭ/ОГЭ),Умскул Репетиторы,60000–100000 RUR,https://hh.ru/vacancy/119723494,1.0,Частичная,Свободный,46
Старший аналитик,"Подружка, сеть магазинов",Not specified,https://hh.ru/vacancy/118689540,3.0,Полная,5/2,8
Руководитель планово-экономического отдела (строительство),Staff-UP Consulting Group,Not specified,https://hh.ru/vacancy/120022300,6.0,Полная,5/2,8
Senior Data Analyst,СБЕР,Not specified,https://hh.ru/vacancy/119129656,,,,
Аналитик данных,Комус,Not specified,https://hh.ru/vacancy/119212456,1.0,Полная,5/2,8
Эксперт по серверной инфраструктуре,ЦИНФРА,Not specified,https://hh.ru/vacancy/119570862,3.0,Полная,5/2,8
Инженер технической поддержки,СПБ Биржа,Not specified,https://hh.ru/vacancy/120101823,1.0,Полная,5/2,8
Аналитик BI,Правительство Москвы,Not specified,https://hh.ru/vacancy/118469806,3.0,Полная,5/2,8
Ассистент-аналитик,Ригла,Not specified,https://hh.ru/vacancy/119783647,1.0,Полная,5/2,8
Аналитик (сопровождение и мониторинг моделей),Банк ВТБ (ПАО),Not specified,https://hh.ru/vacancy/119053934,1.0,Полная,5/2,8
Инженер-программист (Desktop),Калашников,Not specified,https://hh.ru/vacancy/119595156,3.0,Полная,5/2,8
Product analyst,Ecom.tech,Not specified,https://hh.ru/vacancy/119651317,3.0,Полная,5/2,8
Ведущий инженер сопровождения прикладных банковский сервисов (СберБизнес),СБЕР,Not specified,https://hh.ru/vacancy/120126262,,,,
Product analyst (A/B платформа),WILDBERRIES,Not specified,https://hh.ru/vacancy/120017279,3.0,Полная,5/2,8
Аналитик DWH GreenPlum/pgSQL/Oracle,Синимекс,Not specified,https://hh.ru/vacancy/116477181,3.0,Полная,5/2,8
Golang-разработчик,ИК СИБИНТЕК,Not specified,https://hh.ru/vacancy/119126876,3.0,Полная,5/2,8
Портфельный аналитик (риски/розница),Азиатско-Тихоокеанский Банк,Not specified,https://hh.ru/vacancy/119497712,1.0,Полная,5/2,8
Senior DevOps инженер (инфраструктура/K8S),Международный аэропорт Шереметьево,385000–476000 RUR,https://hh.ru/vacancy/119644928,6.0,Полная,5/2,8
Специалист по операционной эффективности,ЛУКОЙЛ,Not specified,https://hh.ru/vacancy/119034745,1.0,Полная,5/2,8
Портфельный аналитик Автокредитование,СБЕР,Not specified,https://hh.ru/vacancy/119562943,,,,
Продуктовый аналитик в международное направление,Лига Ставок,Not specified,https://hh.ru/vacancy/119124970,3.0,Полная,5/2,8
Разработчик C++ в команду Big Data,Navio (ООО Автотех),Not specified,https://hh.ru/vacancy/117470241,6.0,Полная,5/2,8
Менеджер по продукту,Школа 21,Not specified,https://hh.ru/vacancy/119800590,6.0,Полная,5/2,8
Специалист поддержки торговых десков,Компания БКС,Not specified,https://hh.ru/vacancy/117055150,,Полная,5/2,8
